ID,Order ID,Order Date,Ship Mode,Customer ID,Customer Name,Segment,City,State Of US,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
3303,CA-2017-163160,10/13/2017 0:00,First Class,TS-21610,Troy Staebel,Consumer,Freeport,Illinois,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,10.476,3,0.6,-6.8094
3304,CA-2016-124793,3/14/2016 0:00,First Class,MM-18280,Muhammed MacIntyre,Corporate,Seattle,Washington,FUR-CH-10002880,Furniture,Chairs,Global High-Back Leather Tilter Burgundy,196.784,2,0.2,-22.1382
3305,CA-2017-158344,8/7/2017 0:00,Standard Class,CC-12475,Cindy Chapman,Consumer,Moorhead,Minnesota,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,63.96,4,0,19.8276
3306,CA-2017-123351,9/21/2017 0:00,Standard Class,KT-16480,Kean Thornton,Consumer,Columbus,Georgia,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,80.48,1,0,24.144
3307,CA-2017-110429,11/3/2017 0:00,Standard Class,DM-13015,Darrin Martin,Consumer,Philadelphia,Pennsylvania,OFF-BI-10000216,Office Supplies,Binders,Mead 1st Gear 2 Zipper Binder Asst. Colors,11.673,3,0.7,-7.782
3308,US-2016-131611,11/5/2016 0:00,Standard Class,EP-13915,Emily Phan,Consumer,Houston,Texas,FUR-TA-10002774,Furniture,Tables,Laminate Occasional Tables,863.128,8,0.3,-160.2952
3309,US-2016-131611,11/5/2016 0:00,Standard Class,EP-13915,Emily Phan,Consumer,Houston,Texas,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,3.564,3,0.8,-6.237
3310,US-2016-131611,11/5/2016 0:00,Standard Class,EP-13915,Emily Phan,Consumer,Houston,Texas,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,12.588,3,0.8,-20.1408
3311,CA-2016-123806,11/24/2016 0:00,Second Class,LA-16780,Laura Armstrong,Corporate,Baltimore,Maryland,FUR-FU-10000965,Furniture,Furnishings,Howard Miller 11-1/2 Diameter Ridgewood Wall Clock,207.76,4,0,85.1816
3312,US-2017-158505,7/21/2017 0:00,Same Day,SF-20200,Sarah Foster,Consumer,Murray,Utah,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,71.928,9,0.2,6.2937
3313,US-2017-158505,7/21/2017 0:00,Same Day,SF-20200,Sarah Foster,Consumer,Murray,Utah,OFF-AR-10001044,Office Supplies,Art,BOSTON Ranger #55 Pencil Sharpener Black,25.99,1,0,7.5371
3314,CA-2015-142692,10/23/2015 0:00,Standard Class,AG-10495,Andrew Gjertsen,Corporate,Seattle,Washington,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,3.592,1,0.2,1.1225
3315,CA-2017-151358,8/18/2017 0:00,Standard Class,NF-18595,Nicole Fjeld,Home Office,Seattle,Washington,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,323.1,2,0,61.389
3316,US-2016-107440,4/16/2016 0:00,Standard Class,BS-11365,Bill Shonely,Corporate,Lakewood,New Jersey,TEC-MA-10001047,Technology,Machines,3D Systems Cube Printer 2nd Generation Magenta,9099.93,7,0,2365.9818
3317,US-2016-107440,4/16/2016 0:00,Standard Class,BS-11365,Bill Shonely,Corporate,Lakewood,New Jersey,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,9.96,2,0,3.2868
3318,US-2016-107440,4/16/2016 0:00,Standard Class,BS-11365,Bill Shonely,Corporate,Lakewood,New Jersey,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,25.3,5,0,11.891
3319,CA-2014-166989,11/14/2014 0:00,Standard Class,RM-19675,Robert Marley,Home Office,New York City,New York,FUR-CH-10001797,Furniture,Chairs,Safco Chair Connectors 6/Carton,69.264,2,0.1,14.6224
3320,CA-2014-103100,12/20/2014 0:00,First Class,AB-10105,Adrian Barton,Consumer,Indianapolis,Indiana,OFF-LA-10003720,Office Supplies,Labels,Avery 487,3.69,1,0,1.7343
3321,CA-2014-103100,12/20/2014 0:00,First Class,AB-10105,Adrian Barton,Consumer,Indianapolis,Indiana,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,1103.97,3,0,496.7865
3322,CA-2015-105690,11/21/2015 0:00,Second Class,CA-11965,Carol Adams,Corporate,Port Arthur,Texas,FUR-BO-10003965,Furniture,Bookcases,OSullivan Manor Hill 2-Door Library in Brianna Oak,246.1328,2,0.32,-76.0116
3323,CA-2015-105690,11/21/2015 0:00,Second Class,CA-11965,Carol Adams,Corporate,Port Arthur,Texas,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,439.992,1,0.2,164.997
3324,US-2015-117184,5/17/2015 0:00,Standard Class,ON-18715,Odella Nelson,Corporate,Houston,Texas,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,33.28,5,0.8,-49.92
3325,US-2015-117184,5/17/2015 0:00,Standard Class,ON-18715,Odella Nelson,Corporate,Houston,Texas,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,14.088,3,0.2,4.9308
3326,CA-2017-102407,12/9/2017 0:00,Second Class,AT-10435,Alyssa Tate,Home Office,Los Angeles,California,OFF-AR-10000122,Office Supplies,Art,Newell 314,11.16,2,0,2.79
3327,CA-2017-102407,12/9/2017 0:00,Second Class,AT-10435,Alyssa Tate,Home Office,Los Angeles,California,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,896.328,9,0.2,22.4082
3328,CA-2017-102407,12/9/2017 0:00,Second Class,AT-10435,Alyssa Tate,Home Office,Los Angeles,California,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,189,1,0,68.04
3329,CA-2017-130967,3/10/2017 0:00,Standard Class,EB-13870,Emily Burns,Consumer,Philadelphia,Pennsylvania,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),53.982,3,0.4,-10.7964
3330,CA-2017-101581,10/22/2017 0:00,Standard Class,DW-13195,David Wiener,Corporate,Redmond,Oregon,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,177.225,5,0.5,-120.513
3331,CA-2017-169124,7/3/2017 0:00,Standard Class,MB-17305,Maria Bertelson,Consumer,Citrus Heights,California,FUR-FU-10001215,Furniture,Furnishings,Howard Miller 11-1/2 Diameter Brentwood Wall Clock,129.39,3,0,54.3438
3332,CA-2017-117261,9/4/2017 0:00,Standard Class,TH-21235,Tiffany House,Corporate,Los Angeles,California,OFF-ST-10000419,Office Supplies,Storage,Rogers Jumbo File Granite,54.32,4,0,0.5432
3333,CA-2017-129021,8/23/2017 0:00,Second Class,PO-18850,Patrick OBrill,Consumer,Tallahassee,Florida,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,4367.896,13,0.2,327.5922
3334,CA-2017-129021,8/23/2017 0:00,Second Class,PO-18850,Patrick OBrill,Consumer,Tallahassee,Florida,OFF-PA-10000241,Office Supplies,Paper,IBM Multi-Purpose Copy Paper 8 1/2 x 11 Case,49.568,2,0.2,15.49
3335,CA-2017-129021,8/23/2017 0:00,Second Class,PO-18850,Patrick OBrill,Consumer,Tallahassee,Florida,FUR-FU-10001852,Furniture,Furnishings,Eldon Regeneration Recycled Desk Accessories Smoke,2.784,2,0.2,0.4176
3336,CA-2017-129021,8/23/2017 0:00,Second Class,PO-18850,Patrick OBrill,Consumer,Tallahassee,Florida,OFF-PA-10000141,Office Supplies,Paper,Ampad Evidence Wirebond Steno Books 6 x 9,8.72,5,0.2,2.943
3337,CA-2014-123253,8/22/2014 0:00,Second Class,DE-13255,Deanra Eno,Home Office,Lakewood,Ohio,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,3.912,1,0.2,1.0269
3338,CA-2016-121601,10/4/2016 0:00,Same Day,MO-17500,Mary ORourke,Consumer,The Colony,Texas,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,59.752,7,0.2,19.4194
3339,CA-2014-162278,10/26/2014 0:00,Second Class,AH-10585,Angele Hood,Consumer,Seattle,Washington,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,63.92,4,0,3.196
3340,CA-2014-162278,10/26/2014 0:00,Second Class,AH-10585,Angele Hood,Consumer,Seattle,Washington,TEC-PH-10000526,Technology,Phones,Vtech CS6719,383.96,5,0.2,38.396
3341,CA-2014-125829,11/4/2014 0:00,Standard Class,WB-21850,William Brown,Consumer,Los Angeles,California,TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,666.344,7,0.2,66.6344
3342,CA-2014-125829,11/4/2014 0:00,Standard Class,WB-21850,William Brown,Consumer,Los Angeles,California,FUR-TA-10002041,Furniture,Tables,Bevis Round Conference Table Top X-Base,573.728,4,0.2,-64.5444
3343,CA-2014-125829,11/4/2014 0:00,Standard Class,WB-21850,William Brown,Consumer,Los Angeles,California,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,21.936,3,0.2,8.226
3344,CA-2014-125829,11/4/2014 0:00,Standard Class,WB-21850,William Brown,Consumer,Los Angeles,California,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,19.44,3,0,9.3312
3345,CA-2014-125829,11/4/2014 0:00,Standard Class,WB-21850,William Brown,Consumer,Los Angeles,California,TEC-MA-10003246,Technology,Machines,Hewlett-Packard Deskjet D4360 Printer,447.968,4,0.2,139.99
3346,CA-2015-115945,6/25/2015 0:00,Standard Class,AB-10165,Alan Barnes,Consumer,Los Angeles,California,OFF-AR-10004062,Office Supplies,Art,Staples in misc. colors,20.96,2,0,5.24
3347,CA-2015-115945,6/25/2015 0:00,Standard Class,AB-10165,Alan Barnes,Consumer,Los Angeles,California,OFF-BI-10004330,Office Supplies,Binders,GBC Velobind Prepunched Cover Sets Regency Series,88.752,3,0.2,27.735
3348,CA-2015-115945,6/25/2015 0:00,Standard Class,AB-10165,Alan Barnes,Consumer,Los Angeles,California,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,304.23,3,0,9.1269
3349,CA-2015-136735,7/26/2015 0:00,Standard Class,HA-14920,Helen Andreada,Consumer,San Francisco,California,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,167.86,2,0,78.8942
3350,US-2017-136189,12/7/2017 0:00,Standard Class,DC-13285,Debra Catini,Consumer,Richmond,Virginia,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,82.38,6,0,25.5378
3351,CA-2014-152345,12/29/2014 0:00,Second Class,ST-20530,Shui Tom,Consumer,Albuquerque,New Mexico,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,23.976,3,0.2,-5.6943
3352,US-2015-147662,2/14/2015 0:00,Standard Class,KB-16315,Karl Braun,Consumer,Akron,Ohio,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,14.952,2,0.7,-11.9616
3353,US-2015-147662,2/14/2015 0:00,Standard Class,KB-16315,Karl Braun,Consumer,Akron,Ohio,TEC-PH-10002834,Technology,Phones,Google Nexus 5,323.982,3,0.4,-80.9955
3354,US-2015-147662,2/14/2015 0:00,Standard Class,KB-16315,Karl Braun,Consumer,Akron,Ohio,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,2.286,2,0.7,-1.6764
3355,US-2015-147662,2/14/2015 0:00,Standard Class,KB-16315,Karl Braun,Consumer,Akron,Ohio,OFF-AR-10004999,Office Supplies,Art,Newell 315,14.352,3,0.2,0.897
3356,US-2015-147662,2/14/2015 0:00,Standard Class,KB-16315,Karl Braun,Consumer,Akron,Ohio,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,71.976,3,0.2,0.8997
3357,CA-2016-153346,1/25/2016 0:00,First Class,TB-21355,Todd Boyes,Corporate,Plainfield,New Jersey,OFF-AR-10000315,Office Supplies,Art,Dixon Ticonderoga Maple Cedar Pencil #2,9.21,3,0,2.3025
3358,CA-2017-149853,10/3/2017 0:00,Standard Class,PO-18850,Patrick OBrill,Consumer,Hialeah,Florida,OFF-PA-10000556,Office Supplies,Paper,Xerox 208,15.552,3,0.2,5.4432
3359,CA-2017-149853,10/3/2017 0:00,Standard Class,PO-18850,Patrick OBrill,Consumer,Hialeah,Florida,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,17.92,5,0.2,1.12
3360,CA-2017-107909,9/1/2017 0:00,Standard Class,SS-20875,Sung Shariari,Consumer,Redmond,Washington,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,22.92,5,0.2,8.022
3361,CA-2015-112375,12/21/2015 0:00,Standard Class,RD-19720,Roger Demir,Consumer,Daytona Beach,Florida,TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB,50.88,6,0.2,14.628
3362,CA-2015-154795,12/20/2015 0:00,Standard Class,GZ-14470,Gary Zandusky,Consumer,Bullhead City,Arizona,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,7.92,1,0.2,2.772
3363,CA-2015-154795,12/20/2015 0:00,Standard Class,GZ-14470,Gary Zandusky,Consumer,Bullhead City,Arizona,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,14.368,2,0.2,3.9512
3364,CA-2015-125234,11/27/2015 0:00,Standard Class,SN-20710,Steve Nguyen,Home Office,Los Angeles,California,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,107.97,3,0,22.6737
3365,CA-2017-133501,8/27/2017 0:00,Standard Class,DK-12895,Dana Kaydos,Consumer,Franklin,Tennessee,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,5.184,1,0.2,1.8144
3366,CA-2017-130309,12/17/2017 0:00,Standard Class,GB-14575,Giulietta Baptist,Consumer,Arlington,Virginia,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,544.38,3,0,157.8702
3367,CA-2017-105410,3/19/2017 0:00,First Class,ND-18370,Natalie DeCherney,Consumer,San Francisco,California,OFF-BI-10004970,Office Supplies,Binders,ACCOHIDE 3-Ring Binder Blue 1,19.824,6,0.2,6.6906
3368,CA-2017-105410,3/19/2017 0:00,First Class,ND-18370,Natalie DeCherney,Consumer,San Francisco,California,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,657.504,6,0.2,-131.5008
3369,CA-2017-105410,3/19/2017 0:00,First Class,ND-18370,Natalie DeCherney,Consumer,San Francisco,California,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,99.54,2,0,10.9494
3370,CA-2017-105410,3/19/2017 0:00,First Class,ND-18370,Natalie DeCherney,Consumer,San Francisco,California,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,199.96,4,0,85.9828
3371,CA-2016-120355,9/18/2016 0:00,Standard Class,MM-17260,Magdelene Morse,Consumer,New Rochelle,New York,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,631.782,2,0.1,140.396
3372,CA-2016-120355,9/18/2016 0:00,Standard Class,MM-17260,Magdelene Morse,Consumer,New Rochelle,New York,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,60.72,3,0,26.1096
3373,CA-2017-169894,11/24/2017 0:00,Second Class,MV-17485,Mark Van Huff,Consumer,Mesa,Arizona,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,20.724,2,0.7,-15.1976
3374,US-2017-100482,4/11/2017 0:00,Standard Class,JL-15130,Jack Lebron,Consumer,Lancaster,Ohio,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,16.768,2,0.2,1.4672
3375,US-2017-100482,4/11/2017 0:00,Standard Class,JL-15130,Jack Lebron,Consumer,Lancaster,Ohio,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,27.12,2,0.2,-4.746
3376,CA-2017-107748,12/10/2017 0:00,Second Class,AG-10330,Alex Grayson,Consumer,Stockton,California,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,95.84,4,0.2,34.742
3377,CA-2017-107748,12/10/2017 0:00,Second Class,AG-10330,Alex Grayson,Consumer,Stockton,California,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,12.96,2,0,6.2208
3378,CA-2017-153654,11/24/2017 0:00,Second Class,MD-17860,Michael Dominguez,Corporate,Asheville,North Carolina,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,19.008,8,0.7,-12.672
3379,CA-2015-155600,12/4/2015 0:00,Second Class,RO-19780,Rose OBrian,Consumer,Clarksville,Tennessee,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1598.058,7,0.7,-1065.372
3380,CA-2015-155600,12/4/2015 0:00,Second Class,RO-19780,Rose OBrian,Consumer,Clarksville,Tennessee,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,36.96,4,0.2,12.012
3381,CA-2017-162565,12/11/2017 0:00,Same Day,RR-19315,Ralph Ritter,Consumer,Aurora,Illinois,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,10.368,2,0.2,3.6288
3382,CA-2017-162565,12/11/2017 0:00,Same Day,RR-19315,Ralph Ritter,Consumer,Aurora,Illinois,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,77.72,1,0.6,-66.062
3383,CA-2017-162565,12/11/2017 0:00,Same Day,RR-19315,Ralph Ritter,Consumer,Aurora,Illinois,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,520.464,2,0.3,-14.8704
3384,CA-2016-127642,5/21/2016 0:00,First Class,CP-12340,Christine Phan,Corporate,Warwick,Rhode Island,OFF-PA-10000565,Office Supplies,Paper,Easy-staple paper,111.96,2,0,54.8604
3385,CA-2017-111332,5/20/2017 0:00,Second Class,NC-18340,Nat Carroll,Consumer,Fargo,North Dakota,OFF-AR-10001374,Office Supplies,Art,BIC Brite Liner Highlighters Chisel Tip,25.92,4,0,8.2944
3386,CA-2017-111332,5/20/2017 0:00,Second Class,NC-18340,Nat Carroll,Consumer,Fargo,North Dakota,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,704.76,4,0,162.0948
3387,CA-2017-111332,5/20/2017 0:00,Second Class,NC-18340,Nat Carroll,Consumer,Fargo,North Dakota,OFF-FA-10001843,Office Supplies,Fasteners,Staples,7.41,3,0,3.4827
3388,CA-2017-117044,9/11/2017 0:00,Second Class,HA-14920,Helen Andreada,Consumer,Chicago,Illinois,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,10.528,4,0.2,3.29
3389,CA-2017-117044,9/11/2017 0:00,Second Class,HA-14920,Helen Andreada,Consumer,Chicago,Illinois,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,20.544,6,0.2,6.42
3390,US-2016-165078,11/5/2016 0:00,Standard Class,MA-17995,Michelle Arnett,Home Office,Lawrence,Indiana,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,104.9,5,0,50.352
3391,US-2016-165078,11/5/2016 0:00,Standard Class,MA-17995,Michelle Arnett,Home Office,Lawrence,Indiana,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,39.68,2,0,16.2688
3392,US-2016-165078,11/5/2016 0:00,Standard Class,MA-17995,Michelle Arnett,Home Office,Lawrence,Indiana,OFF-LA-10000414,Office Supplies,Labels,Avery 503,51.75,5,0,24.84
3393,US-2017-169320,7/23/2017 0:00,Second Class,LH-16900,Lena Hernandez,Consumer,Elkhart,Indiana,OFF-AR-10003602,Office Supplies,Art,Quartet Omega Colored Chalk 12/Pack,11.68,2,0,5.4896
3394,CA-2016-158575,11/18/2016 0:00,Standard Class,SB-20290,Sean Braxton,Corporate,Kent,Ohio,OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,103.968,6,0.2,16.8948
3395,CA-2014-166954,4/25/2014 0:00,Standard Class,BT-11305,Beth Thompson,Home Office,San Gabriel,California,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,1487.04,5,0.2,148.704
3396,CA-2015-140830,11/30/2015 0:00,Second Class,PS-18970,Paul Stevenson,Home Office,Henderson,Kentucky,OFF-EN-10000461,Office Supplies,Envelopes,#10- 4 1/8 x 9 1/2 Recycled Envelopes,17.48,2,0,8.2156
3397,CA-2015-140830,11/30/2015 0:00,Second Class,PS-18970,Paul Stevenson,Home Office,Henderson,Kentucky,OFF-EN-10002831,Office Supplies,Envelopes,Tyvek  Top-Opening Peel & Seel  Envelopes Gray,71.88,2,0,32.346
3398,CA-2015-152891,10/25/2015 0:00,Standard Class,TB-21625,Trudy Brown,Consumer,San Francisco,California,OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,60.45,3,0,16.3215
3399,CA-2015-152891,10/25/2015 0:00,Standard Class,TB-21625,Trudy Brown,Consumer,San Francisco,California,FUR-TA-10001857,Furniture,Tables,Balt Solid Wood Rectangular Table,253.176,3,0.2,-31.647
3400,US-2015-122784,7/20/2015 0:00,Standard Class,RA-19915,Russell Applegate,Consumer,Highland Park,Illinois,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,2.88,5,0.8,-4.464
3401,US-2015-122784,7/20/2015 0:00,Standard Class,RA-19915,Russell Applegate,Consumer,Highland Park,Illinois,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,153.584,2,0.2,13.4386
3402,CA-2016-156811,10/27/2016 0:00,Standard Class,BP-11095,Bart Pistole,Corporate,San Francisco,California,OFF-AP-10001366,Office Supplies,Appliances,Staple holder,43.92,4,0,11.8584
3403,CA-2017-111556,11/20/2017 0:00,First Class,CD-11920,Carlos Daly,Consumer,New York City,New York,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,46.76,7,0,22.4448
3404,CA-2017-111556,11/20/2017 0:00,First Class,CD-11920,Carlos Daly,Consumer,New York City,New York,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,1259.97,3,0,327.5922
3405,CA-2017-111556,11/20/2017 0:00,First Class,CD-11920,Carlos Daly,Consumer,New York City,New York,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,68.97,3,0,19.3116
3406,CA-2016-108868,9/8/2016 0:00,Standard Class,KB-16585,Ken Black,Corporate,Dallas,Texas,TEC-PH-10000923,Technology,Phones,Belkin SportFit Armband For iPhone 5s/5c Fuchsia,59.96,5,0.2,21.7355
3407,CA-2014-142965,7/20/2014 0:00,Same Day,SW-20245,Scot Wooten,Consumer,Springfield,Ohio,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,25.984,1,0.2,-5.1968
3408,CA-2014-142965,7/20/2014 0:00,Same Day,SW-20245,Scot Wooten,Consumer,Springfield,Ohio,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,27.36,3,0.7,-21.888
3409,CA-2016-148740,11/15/2016 0:00,Standard Class,AH-10690,Anna Häberlin,Corporate,San Diego,California,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,361.376,2,0.2,27.1032
3410,US-2014-138758,7/7/2014 0:00,Standard Class,JL-15835,John Lee,Consumer,Philadelphia,Pennsylvania,FUR-CH-10002880,Furniture,Chairs,Global High-Back Leather Tilter Burgundy,172.186,2,0.3,-46.7362
3411,US-2014-138758,7/7/2014 0:00,Standard Class,JL-15835,John Lee,Consumer,Philadelphia,Pennsylvania,FUR-FU-10003039,Furniture,Furnishings,Howard Miller 11-1/2 Diameter Grantwood Wall Clock,69.008,2,0.2,12.0764
3412,CA-2016-131737,3/17/2016 0:00,Same Day,GZ-14470,Gary Zandusky,Consumer,Columbia,Maryland,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,971.5,5,0,252.59
3413,CA-2016-114538,12/26/2016 0:00,First Class,RC-19825,Roy Collins,Consumer,Colorado Springs,Colorado,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,11.328,2,0.2,2.5488
3414,CA-2014-127936,9/2/2014 0:00,First Class,CL-12565,Clay Ludtke,Consumer,New York City,New York,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,21.24,3,0,8.0712
